tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
8.25E+17,RT @HuffPostPol: Petition demanding Donald Trump release his tax returns breaks White House record https://t.co/LaJ8RlZjNu https://t.co/75O…,106,0,Twitter for Android,1/27/2017 0:56,109469660,champ4autism,Rebecca Droste,1/29/2010 4:27,"Mom 23 yo son (dx: autism);  I tweet latest disability, mental health & autism research, healthcare and more.  RT's do not indicate endorsement.",653,669,St. Louis,Central Time (US & Canada)
8.25E+17,RT @samkalidi: Sean Hannity interviews Donald Trump. https://t.co/JUuqV8LMdW,129,0,Twitter Web Client,1/27/2017 0:56,76240824,swamp_fred,Fred,9/22/2009 3:38,,170,810,south georgia,Eastern Time (US & Canada)
8.25E+17,RT @HuffPostPol: Petition demanding Donald Trump release his tax returns breaks White House record https://t.co/LaJ8RlZjNu https://t.co/75O…,106,0,Twitter for Android,1/27/2017 0:56,7.56E+17,pertinentopinio,Tomas Drgon,7/21/2016 13:47,GOP Convention Dem Convention Journalists Political News Opinion News Government & Politics News US & World News,21,240,"Baltimore, MD",
8.25E+17,RT @HuffPostPol: Petition demanding Donald Trump release his tax returns breaks White House record https://t.co/LaJ8RlZjNu https://t.co/75O…,106,0,Twitter for iPad,1/27/2017 0:56,16177658,WHENinROME77,WHENinROME77,9/8/2008 2:17,,88,658,Earth,Eastern Time (US & Canada)
8.25E+17,RT @HeathaT: Donald Trump is building a wall on the Mexico border as undocumented crossing hits a 40-year low https://t.co/S0q2VwDv9M https…,5667,0,Twitter for iPhone,1/27/2017 0:56,64309845,SaraNolteDesign,Sara Nolte,8/10/2009 1:56,"Creating, unique & crazy gems! I have almost any gemstone you can think of. If there's something unique you want feel free to ask! Loving my life :0)",177,582,Detroit Rock City-Yea.,
8.25E+17,"RT @JamesMartinSJ: Stirring up hatred against one group is evil: ""Trump to publish weekly list of crimes committed by immigrants"": https://…",109,0,Twitter for Android,1/27/2017 0:56,2400138032,QueenTtrending,Teresa Davis,3/20/2014 16:38,,26,94,,
8.25E+17,"RT @RealJack: The only thing that will last from Obama's legacy?

Helping give Donald Trump the White House and Republicans Congress. https…",52,0,Twitter for Android,1/27/2017 0:56,3266563146,ClipnerKevin,Kevin Clipner,7/3/2015 1:25,,144,139,,
8.25E+17,U.S. Veterans Just Turned Against Donald Trump &amp; It Is Going Viral (DETAILS) https://t.co/0q6H5rXeom,1,0,Facebook,1/27/2017 0:56,519564233,Spmcconsulting,Evalyne Bryant Ward,3/9/2012 15:16,"Certified Medical Practice Administrator, with a DBA, specializing in training and development of practice managers, administrators, and business.",151,237,White Plains MD,Eastern Time (US & Canada)
8.25E+17,RT @thedeadlydonald: REPORT:CarolineKennedy Preparing to DEFEAT Donald Trump in Historic Move #trumpism Dont mess with American Royalty htt…,9,0,Twitter for iPad,1/27/2017 0:56,48219360,rjber15,RJ Brassfield,6/18/2009 2:51,Question authority. Trust yourself.,1500,477,,
8.25E+17,What page of Mein Kampf would that be? https://t.co/HvFRC2cEWM,0,5,Twitter Web Client,1/27/2017 0:56,16275630,HeyheyDRA,Anderson D,9/13/2008 20:20,Pop cult rambler. Fan of food. Not-so-comfortably numb.,683,631,New York,Quito
8.25E+17,RT @Karnythia: An Explanation On Chicago's Violence And Trump's Promise To Declare War On An American City  https://t.co/UcDdhN498r My late…,393,0,Twitter for Android,1/27/2017 0:56,1719814590,Pillbobaggins12,"NAH,I A'INT WIT IT",9/1/2013 18:24,"Lover of bad television,dark chocolate and horror",27,68,,Eastern Time (US & Canada)
8.25E+17,"RT @MrDane1982: Welcome to Philly Donald Trump, welcome to the city of brotherly love, ....they reject racist sexist bigots who sexualize y…",214,0,Echofon,1/27/2017 0:56,3387449532,Lmno_P_Qrs,Mag Neato,8/30/2015 1:29,Activist. Artist. Vegan. Cosmic energy.,242,163,Upper Left Corner,
8.25E+17,RT @HuffPostPol: Petition demanding Donald Trump release his tax returns breaks White House record https://t.co/LaJ8RlZjNu https://t.co/75O…,106,0,Twitter Web Client,1/27/2017 0:56,30008890,cybranded,Helene,4/9/2009 15:54,Branding | Communication Designer -Clarifying and Creating Brand Strategies | Identities & Marketing for #SMALLBUSINESSES & #SOLOS,1397,1490,New York *Made In USA*,Eastern Time (US & Canada)
8.25E+17,"RT @imraansiddiqi: Remember when I said ""fascism is only a heartbeat away?""
Update: It's here.
https://t.co/bRyCfmPRin https://t.co/YTVvj2d…",724,0,Twitter for Android,1/27/2017 0:56,386398234,Dream_Brother_,Christopher Johnson,10/7/2011 6:45,"Melbourne born and bred ... movies, music, politics and civil rights. 

The world is better with most of you in it.",939,590,,Melbourne
8.25E+17,"Trump ordered Natl Park Service to come up w/photos showing a large crowd. He  knowingly ordered the agency to lie
https://t.co/qa6POMwoku",1,0,Twitter for Android,1/27/2017 0:56,353360353,DalineMagee,Daline Magee,8/11/2011 23:27,"HBCU Grad; Retired HR Manager, Liberal Democrat, African Methodist Episcopal Zion Church; Obamacare advocate #imwithher #WithAllDueDisrespect
All lists blocked!",399,683,"Stockton, CA",Pacific Time (US & Canada)
8.25E+17,"RT @imraansiddiqi: Remember when I said ""fascism is only a heartbeat away?""
Update: It's here.
https://t.co/bRyCfmPRin https://t.co/YTVvj2d…",724,0,Twitter Web Client,1/27/2017 0:56,227792534,futureteensaf,jason,12/17/2010 20:44,i dont go to northwestern | he/him,359,390,winston-salem/boston,Eastern Time (US & Canada)
8.25E+17,RT @Heritage: Many on the left want to #DumpDevos because of her #schoolchoice support. They’re wrong. https://t.co/WUsNQpf8nJ,66,0,Twitter for Android,1/27/2017 0:56,8.20E+17,DGLL10,DGLL,1/12/2017 23:40,,37,157,,
8.25E+17,"RT @homozapp: 'Let’s make America great again?', la respuesta de Corona a Donald Trump https://t.co/oFQQjH5JbH https://t.co/JUOuPztWpQ",13,0,Twitter for iPhone,1/27/2017 0:56,425584326,tlatoani696,Marco Calderón,12/1/2011 5:27,Profesor FES Acatlán,117,71,,
8.25E+17,"RT @JamesMartinSJ: Stirring up hatred against one group is evil: ""Trump to publish weekly list of crimes committed by immigrants"": https://…",109,0,Twitter for Android,1/27/2017 0:56,931009453,EdmondsonNeil,Neil Edmondson,11/7/2012 2:08,Appalled by the lack of empathy that manifests itself in a self-perpetuating social justice system that disadvantages the poor while enriching the greedy.,23,69,"Chicago, Illinois",Central Time (US & Canada)
8.25E+17,"RT @imraansiddiqi: Remember when I said ""fascism is only a heartbeat away?""
Update: It's here.
https://t.co/bRyCfmPRin https://t.co/YTVvj2d…",724,0,Twitter for iPhone,1/27/2017 0:56,562419999,bolakalesjm,Bisi M.,4/24/2012 21:03,"Investigative Attorney, licensed in NY, NJ, & soon in CA - Public Integrity & Accountability. Wife to the most amazing husband. I love God & cherish my family.",149,328,"Brooklyn, New York",Eastern Time (US & Canada)
8.25E+17,RT @samkalidi: Sean Hannity interviews Donald Trump. https://t.co/JUuqV8LMdW,129,0,Twitter for Android,1/27/2017 0:56,24092180,alical714,Alicia Calano,3/13/2009 1:11,,155,625,Arizona,Pacific Time (US & Canada)
8.25E+17,RT @politicususa: New Poll Shows More Americans Support Women's March Demonstrators Than Donald Trump via @politicususa https://t.co/qsTzTa…,256,0,Twitter for Android,1/27/2017 0:56,8633182,Paulie227,It's Me,9/3/2007 23:41,,155,190,,Quito
8.25E+17,Trump is playing with the press: Glenn Reynolds https://t.co/osoQCiY8k0 via @usatoday,0,0,Twitter Web Client,1/27/2017 0:56,122542890,isit1984yet,Sir Marcellus,3/13/2010 2:30,"Everyone is so full of s!@#$. Acknowledge your cognitive dissonance and accept your confirmation bias.
Painting power.",88,194,"Arizona, USA",Arizona
8.25E+17,"RT @APStamm: @CharlesMBlow ""The president’s assertion is akin to saying millions of unicorns also voted illegally"" - @DanBarryNYT https://t…",171,0,Twitter Web Client,1/27/2017 0:56,621419621,PMorris153,Phillip Morris,6/29/2012 0:14,"Husband, Dad, Sales Executive. Expect tweets about: politics, quotes, sports, food/restaurants/nightlife & everything NYC. The City so nice, they named it 2X!",1024,335,New York & New Jersey & D.C. ,Eastern Time (US & Canada)
8.25E+17,"RT @__keating: ""I'm going to die here."" 

These LGBT refugees may be trapped by Trump's immigration plan: https://t.co/he59fh5rBE",35,0,Twitter for iPhone,1/27/2017 0:56,775303890,MenoElNaco,hunty,8/23/2012 6:20,✨,204,104,"Flint, MI",Eastern Time (US & Canada)
8.25E+17,"RT @CraigRozniecki: ""Donald Trump falsely tells GOP Philly homicides are 'terribly increasing'"" - https://t.co/5Q57EeShDp",26,0,Twitter Web Client,1/27/2017 0:56,3411554260,HeadMeetHeart,Head Meet Heart,8/10/2015 0:16,Everyone deserves respect and kindness. Accept and give no less.,49,106,,
8.25E+17,"RT @GartrellLinda: Teamsters' Hoffa: Trump Doing What We've Talked About for a Decade 
#America1st policy will bring prosperity &amp; jobs
http…",67,0,Twitter for Android,1/27/2017 0:56,863770784,YanLiWED,Yan Li,10/5/2012 22:33,"Not a Cruz fan, if you are not trump supporter, block me please.",1252,319,"Fort Lauderdale, FL",Eastern Time (US & Canada)
8.25E+17,RT @RanttNews: No president in history exhibits the classic symptoms of fascism better &amp; more blatantly than Donald Trump. Period. https://…,258,0,Twitter for iPhone,1/27/2017 0:56,451730785,nastybluewoman1,@nastybluewoman2016,12/31/2011 23:04,"BritAmer; big picture; #progressive, #liberal, #notmypresident, #Fake45, #TheResistance No lists, no trolls",559,1317,,
8.25E+17,RT @FoxNews: White House Chief of Staff @Reince Priebus defended President Donald Trump over a move to block federal funds meant for sanctu…,704,0,Twitter for iPad,1/27/2017 0:56,7.91E+17,Belle2045,Claudia Anne,10/26/2016 1:48,,47,122,,
8.25E+17,"RT @Amy_Siskind: This is OUR country Donald Trump.
And we're not - now or ever - turning it over to your bigoted self.
#Resist #NoBanNoWall…",716,0,Twitter for Windows,1/27/2017 0:56,385046287,lucymypet,Delene Hartsfield,10/4/2011 19:39,,182,209,,
8.25E+17,RT @SocialPowerOne1: New Poll Shows More Americans Support Women’s March Demonstrators Than Donald Trump https://t.co/LeFcSNUt4P,236,0,Twitter for Android,1/27/2017 0:56,8633182,Paulie227,It's Me,9/3/2007 23:41,,155,190,,Quito
8.25E+17,"RT @owillis: Donald Trump: a weak, flaccid, small, inadequate and impotent presidency. You will never be great.",64,0,Twitter for iPhone,1/27/2017 0:56,439392699,PaulSacco1,Paul Sacco,12/17/2011 18:36,"Associate Professor, University of Maryland School of Social Work; Views are my own.",1219,1009,"Baltimore, MD",Eastern Time (US & Canada)
8.25E+17,"RT @RollingStone: Donald Trump sees freedom of information, speech and the press as a threat https://t.co/Mv4NKpIy1r https://t.co/uJPqpMrHUu",279,0,Twitter for iPhone,1/27/2017 0:56,3344159723,FCKTRUMF,RESISTANCE TO TRUMP,6/24/2015 15:19,BRING DOWN DONALD TRUMP,109,613,United Kingdom,Pacific Time (US & Canada)
8.25E+17,RT @CatherineHatf19: Donald Trump:  Resign as President of the United States in Violation of the Emoluments Clause.  Release Your Tax Retur…,17,0,TweetDeck,1/27/2017 0:56,19447498,TymberDalton,Tymber Dalton,1/24/2009 14:20,"AKA Lesli Richardson. Snarky, mostly harmless skeet-shooting author, geek, & Oxford comma aficionado. Gives good brain. #fibro #spoonie #BDSM #Resist🏳️‍🌈",3597,4423,"Dagnabbit, Florida!",Eastern Time (US & Canada)
8.25E+17,RT @CNNPolitics: CNN's @jaketapper fact-checks President Trump's claims on voter fraud https://t.co/qz7mXhRNNd https://t.co/C55UBz5WJU,431,0,Twitter Web Client,1/27/2017 0:56,371889510,TeddyDavisCNN,Edward M. Davis,9/11/2011 18:19,"CNN Senior Producer focused on the intersection of politics and policy, @CNNSotu w/ @jaketapper",10028,6105,"Washington, DC ",Pacific Time (US & Canada)
8.25E+17,RT @HuffPostPol: Petition demanding Donald Trump release his tax returns breaks White House record https://t.co/LaJ8RlZjNu https://t.co/75O…,106,0,Twitter for Android,1/27/2017 0:56,7.47E+17,natey_nii,Nii Natey,6/27/2016 9:37,AM a boy With holy,233,1061,"Tema, Ghana",
8.25E+17,"RT @FailGOP: Allies Donald Trump has pissed off:
Germany
Mexico
China
Latvia
Estonia
Lithuania
France
Japan

Enemies Donald Trump excites:…",120,0,Twitter for iPhone,1/27/2017 0:56,119185021,Cluw_girl,Janet Hill,3/2/2010 22:43,"Proud Women of Steel (USW) CLUW member, NOW member Loves the Pittsburgh Pirates, believer in social justice,my opinions are strictly my own.",764,2284,,
8.25E+17,RT @ArielDUrroz: Donald Trump wanting Mexico to pay to build the wall is like your dad whipping you and making you get the belt...😂,1,0,Twitter for iPhone,1/27/2017 0:56,7.26E+17,ArielDUrroz,Ariel D. Urroz,4/28/2016 17:30,"Symbol:Au Atomic number:79 melting point:1,948*F Electron configuration:[Xe] 4f14 5d10 6s1 Boiling point: 5,378*F Atomic mass:196.96657 +\- 0.000004 u",17,58,"Miami, FL",
8.25E+17,New post on my blog: Indiana GOP social media advice: ‘You’re not Donald Trump’ https://t.co/ehT0N6l6ui,0,0,IFTTT,1/27/2017 0:56,7.21E+17,MelSellsTucson,Mel SellsTucson,4/14/2016 14:17,TIPS & TRICKS ON SOCIAL MEDIA AUTOMATION,23,1,United States,
8.25E+17,"RT @brianstelter: Almost every media outlet has debunked ""millions of illegal votes"" nonsense.
Almost.
Trump has an enabler: Infowars.
http…",332,0,Twitter Web Client,1/27/2017 0:56,14616610,RobGeorge,Robert A George,5/1/2008 17:07,"New York Daily News editorial board, blogger, comic-book nerd, standup comedian, improviser, pun-dit, etc. https://t.co/AbuSGeiLIm",10812,5372,New York City,Eastern Time (US & Canada)
8.25E+17,"RT @imraansiddiqi: Remember when I said ""fascism is only a heartbeat away?""
Update: It's here.
https://t.co/bRyCfmPRin https://t.co/YTVvj2d…",724,0,Twitter for iPhone,1/27/2017 0:56,876604129,PeterOFallon1,Peter O'Fallon,10/12/2012 22:55,what?,886,101,,
8.25E+17,New post on my blog: Speaker’s GOP social media advice: ‘You’re not Donald Trump’ https://t.co/QPxlDovNK6,0,0,IFTTT,1/27/2017 0:56,7.21E+17,MelSellsTucson,Mel SellsTucson,4/14/2016 14:17,TIPS & TRICKS ON SOCIAL MEDIA AUTOMATION,23,1,United States,
8.25E+17,RT @HuffPostPol: Petition demanding Donald Trump release his tax returns breaks White House record https://t.co/LaJ8RlZjNu https://t.co/75O…,106,0,Twitter for Android,1/27/2017 0:56,8.18E+17,criticalthnkr77,Critical Thinker,1/7/2017 21:01,Evidence-based decision maker and scientist,5,67,"Hoover, AL",
8.25E+17,RT @HuffPostPol: Petition demanding Donald Trump release his tax returns breaks White House record https://t.co/LaJ8RlZjNu https://t.co/75O…,106,0,Twitter Web Client,1/27/2017 0:56,65150682,LSSU52,Janet,8/12/2009 20:29,I'm a Michigan native living in Ohio. I'm a big Wings fan and spend my summers in the UP of Michigan. @Winghead19 is my kid.,430,836,Upper Michigan,Eastern Time (US & Canada)
8.25E+17,"RT @FoxNews: .@JudgeJeanine on Potential Voter Fraud: 'Dead People Vote All the Time'
https://t.co/K4Ur0jcjDE",1028,0,Twitter Web Client,1/27/2017 0:56,22496656,joejava68,joe mcneil,3/2/2009 15:52,,26,168,,
8.25E+17,You know Donald Trump ain't the anti Christ everyone hates him......😐,0,0,Twitter for Android,1/27/2017 0:56,1066514953,jrocdizzle85,JustJr,1/6/2013 19:34,2⃣0⃣1⃣7⃣✝,28,78,PHX!,
8.25E+17,"RT @CBSNews: LOOK: In sweet moment as Pres. Trump signs orders, Barron Trump plays peek-a-boo with his nephew in the background https://t.c…",1742,0,Twitter for iPhone,1/27/2017 0:56,8.25E+17,ILuvBarronTrump,Cat Mando,1/26/2017 21:53,Barron Trump is teh Cutest! (Non sexual),0,4,,
8.25E+17,"RT @billy_penn: Trump said Philly's murder rate is going up ""terribly."" We rated this statement False. https://t.co/2p3HqLIULj https://t.co…",6,0,Twitter for iPhone,1/27/2017 0:56,14080365,mtmurphy,Mike Murphy,3/4/2008 22:36,Metro Detroit native in Philly - like Boyz 2 Men but less funky. Oakland U Golden Grizzly and Michigan Wolverine. No meal or workout tweets - ever.,354,1115,Calling from Inside The House,Eastern Time (US & Canada)
8.25E+17,"RT @greenhousenyt: !!!!  Donald Trump on ABC--""You look at the dead people who are registered to vote who vote.""",103,0,Twitter Web Client,1/27/2017 0:56,621419621,PMorris153,Phillip Morris,6/29/2012 0:14,"Husband, Dad, Sales Executive. Expect tweets about: politics, quotes, sports, food/restaurants/nightlife & everything NYC. The City so nice, they named it 2X!",1024,335,New York & New Jersey & D.C. ,Eastern Time (US & Canada)
8.25E+17,RT @RealTimBlack: What If Trump Did Send the Feds to Chicago? https://t.co/s1BEBEA6RX,7,0,Twitter Web Client,1/27/2017 0:56,140307744,Dream_Elusive,Patrick Loy,5/5/2010 4:51,A place to keep up with my latest doings and whatnot,391,272,City of Town,Central Time (US & Canada)
8.25E+17,"RT @JamesMartinSJ: Stirring up hatred against one group is evil: ""Trump to publish weekly list of crimes committed by immigrants"": https://…",109,0,Twitter for Android,1/27/2017 0:56,794745336,barnes_gigi,Gigi Barnes-Howell,8/31/2012 21:53,,491,1462,"Ocoee, FL (Via USVI)",
8.25E+17,RT @JodiTrixiTripi: GQ totally trolled Donald Trump with this presidential makeover #SoGood  https://t.co/UkFRYkjD1Y via @HPLifestyle,1,0,Twitter for iPhone,1/27/2017 0:56,615868412,LaurieA1770,Laurie1770,6/23/2012 6:34,,11,29,,
8.25E+17,Donald Trump wanting Mexico to pay to build the wall is like your dad whipping you and making you get the belt...😂,1,1,Twitter for iPhone,1/27/2017 0:56,7.26E+17,ArielDUrroz,Ariel D. Urroz,4/28/2016 17:30,"Symbol:Au Atomic number:79 melting point:1,948*F Electron configuration:[Xe] 4f14 5d10 6s1 Boiling point: 5,378*F Atomic mass:196.96657 +\- 0.000004 u",17,58,"Miami, FL",
8.25E+17,"RT @RBReich: Today, in his first meeting with congressional leaders of both parties since taking office, Trump reiterated his... https://t.…",165,0,Twitter for Android,1/27/2017 0:56,211010314,ByongBob,BYONG&BOB,11/2/2010 1:38,GAY LIBERAL DEMOCRAT. VOTE DEMOCRT FOR A BETTER WORLD.. BELIEF IS NOT ENOUGH YOU NEED TO KNOW TO VOTE & VOTE FOR DEMOCRAT!,813,4998,"Seattle, WA",Pacific Time (US & Canada)
